"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/20/2024","AirNow","060830011","3","13.8","ug/m3 LC","60","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/21/2024","AirNow","060830011","3","12.6","ug/m3 LC","58","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/22/2024","AirNow","060830011","3","13.7","ug/m3 LC","60","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/23/2024","AirNow","060830011","3","15.3","ug/m3 LC","63","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/24/2024","AirNow","060830011","3","8.2","ug/m3 LC","46","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/25/2024","AirNow","060830011","3","11.4","ug/m3 LC","55","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/26/2024","AirNow","060830011","3","11.1","ug/m3 LC","55","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/27/2024","AirNow","060830011","3","9.6","ug/m3 LC","52","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/28/2024","AirNow","060830011","3","12.7","ug/m3 LC","58","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/29/2024","AirNow","060830011","3","7.5","ug/m3 LC","42","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/30/2024","AirNow","060830011","3","11","ug/m3 LC","55","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"12/31/2024","AirNow","060830011","3","16","ug/m3 LC","64","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"01/01/2024","AQS","060831009","1","6.7","ug/m3 LC","37","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/02/2024","AQS","060831009","1","3.4","ug/m3 LC","19","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/03/2024","AQS","060831009","1","2","ug/m3 LC","11","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/04/2024","AQS","060831009","1","2.5","ug/m3 LC","14","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/05/2024","AQS","060831009","1","2.5","ug/m3 LC","14","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/06/2024","AQS","060831009","1","3.7","ug/m3 LC","21","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/07/2024","AQS","060831009","1","4.8","ug/m3 LC","27","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/08/2024","AQS","060831009","1","5.7","ug/m3 LC","32","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/09/2024","AQS","060831009","1","2.5","ug/m3 LC","14","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/10/2024","AQS","060831009","1","3.2","ug/m3 LC","18","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/11/2024","AQS","060831009","1","2.4","ug/m3 LC","13","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/12/2024","AQS","060831009","1","2.4","ug/m3 LC","13","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/13/2024","AQS","060831009","1","3.4","ug/m3 LC","19","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/14/2024","AQS","060831009","1","1.7","ug/m3 LC","9","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/15/2024","AQS","060831009","1","2.8","ug/m3 LC","16","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/16/2024","AQS","060831009","1","3.8","ug/m3 LC","21","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/17/2024","AQS","060831009","1","2.9","ug/m3 LC","16","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/18/2024","AQS","060831009","1","3.4","ug/m3 LC","19","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/19/2024","AQS","060831009","1","4.2","ug/m3 LC","23","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/20/2024","AQS","060831009","1","-0.1","ug/m3 LC","0","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/21/2024","AQS","060831009","1","2.8","ug/m3 LC","16","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/22/2024","AQS","060831009","1","0.2","ug/m3 LC","1","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/23/2024","AQS","060831009","1","3","ug/m3 LC","17","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/24/2024","AQS","060831009","1","2.8","ug/m3 LC","16","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/25/2024","AQS","060831009","1","2.7","ug/m3 LC","15","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/26/2024","AQS","060831009","1","4.5","ug/m3 LC","25","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/27/2024","AQS","060831009","1","4.7","ug/m3 LC","26","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/28/2024","AQS","060831009","1","5","ug/m3 LC","28","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/29/2024","AQS","060831009","1","3","ug/m3 LC","17","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/30/2024","AQS","060831009","1","3.4","ug/m3 LC","19","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"01/31/2024","AQS","060831009","1","3.2","ug/m3 LC","18","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/01/2024","AQS","060831009","1","3.6","ug/m3 LC","20","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/02/2024","AQS","060831009","1","5.4","ug/m3 LC","30","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/03/2024","AQS","060831009","1","4.7","ug/m3 LC","26","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/04/2024","AQS","060831009","1","2.7","ug/m3 LC","15","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/05/2024","AQS","060831009","1","2.7","ug/m3 LC","15","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/06/2024","AQS","060831009","1","1.6","ug/m3 LC","9","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/07/2024","AQS","060831009","1","3.3","ug/m3 LC","18","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/08/2024","AQS","060831009","1","3.7","ug/m3 LC","21","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/09/2024","AQS","060831009","1","3.1","ug/m3 LC","17","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/10/2024","AQS","060831009","1","6.2","ug/m3 LC","34","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/11/2024","AQS","060831009","1","6","ug/m3 LC","33","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/12/2024","AQS","060831009","1","3.8","ug/m3 LC","21","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/13/2024","AQS","060831009","1","4.2","ug/m3 LC","23","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/14/2024","AQS","060831009","1","3.5","ug/m3 LC","19","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/15/2024","AQS","060831009","1","1","ug/m3 LC","6","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/16/2024","AQS","060831009","1","2.6","ug/m3 LC","14","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/17/2024","AQS","060831009","1","2.7","ug/m3 LC","15","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/18/2024","AQS","060831009","1","0.5","ug/m3 LC","3","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/19/2024","AQS","060831009","1","1.7","ug/m3 LC","9","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/20/2024","AQS","060831009","1","2.4","ug/m3 LC","13","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/21/2024","AQS","060831009","1","2.9","ug/m3 LC","16","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/22/2024","AQS","060831009","1","3.6","ug/m3 LC","20","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/23/2024","AQS","060831009","1","3.7","ug/m3 LC","21","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/24/2024","AQS","060831009","1","4.3","ug/m3 LC","24","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/25/2024","AQS","060831009","1","5","ug/m3 LC","28","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/26/2024","AQS","060831009","1","4.6","ug/m3 LC","26","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/27/2024","AQS","060831009","1","4.2","ug/m3 LC","23","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/28/2024","AQS","060831009","1","3.8","ug/m3 LC","21","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"02/29/2024","AQS","060831009","1","3.4","ug/m3 LC","19","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/01/2024","AQS","060831009","1","0.7","ug/m3 LC","4","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/02/2024","AQS","060831009","1","2.2","ug/m3 LC","12","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/03/2024","AQS","060831009","1","2.8","ug/m3 LC","16","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/04/2024","AQS","060831009","1","1.5","ug/m3 LC","8","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/05/2024","AQS","060831009","1","1.5","ug/m3 LC","8","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/06/2024","AQS","060831009","1","0.3","ug/m3 LC","2","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/07/2024","AQS","060831009","1","4.2","ug/m3 LC","23","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/08/2024","AQS","060831009","1","3.2","ug/m3 LC","18","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/09/2024","AQS","060831009","1","3.8","ug/m3 LC","21","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/10/2024","AQS","060831009","1","3.2","ug/m3 LC","18","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/11/2024","AQS","060831009","1","2.5","ug/m3 LC","14","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/12/2024","AQS","060831009","1","2.8","ug/m3 LC","16","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/13/2024","AQS","060831009","1","5.8","ug/m3 LC","32","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/14/2024","AQS","060831009","1","3.1","ug/m3 LC","17","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/15/2024","AQS","060831009","1","3.7","ug/m3 LC","21","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/16/2024","AQS","060831009","1","4","ug/m3 LC","22","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/17/2024","AQS","060831009","1","4.7","ug/m3 LC","26","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/18/2024","AQS","060831009","1","6.4","ug/m3 LC","36","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/19/2024","AQS","060831009","1","5.8","ug/m3 LC","32","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/20/2024","AQS","060831009","1","7.3","ug/m3 LC","41","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/21/2024","AQS","060831009","1","3.4","ug/m3 LC","19","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/22/2024","AQS","060831009","1","1.5","ug/m3 LC","8","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/23/2024","AQS","060831009","1","2.9","ug/m3 LC","16","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/24/2024","AQS","060831009","1","3.2","ug/m3 LC","18","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/25/2024","AQS","060831009","1","4.2","ug/m3 LC","23","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/26/2024","AQS","060831009","1","2.5","ug/m3 LC","14","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/27/2024","AQS","060831009","1","2.1","ug/m3 LC","12","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
"03/28/2024","AQS","060831009","1","1.6","ug/m3 LC","9","Santa Maria","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.8906666667","-120.4328444444"
